Election_ID,State,Constituency_Code,Constituency_Name,Round,Last_Updated_Time,Candidate_Name,Party,Gender,Age,Education,Criminal_Cases,Assets_Cr,Liabilities_Cr,Campaign_Spending_Cr,Social_Media_Followers,Speech_Sentiment,Popularity_Score,Historical_Win_Rate,Registered_Voters,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Vote_Surge_Score,Constituency_Volatility,Independent_Candidate_Count,Voter_Turnout,Urban_Voter_Ratio,Rural_Voter_Ratio,Postal_Vote_Ratio,Fraud_Risk_Score,Anomaly_Score,Strategic_Manipulation_Score,Bot_Activity_Flag,Fake_News_Score,Cyber_Attack_Risk,Booth_Capture_Risk,Deepfake_Propagation_Score,Suspicious_Timing_Index,Vote_Injection_Risk,Attack_Type,Defense_Strategy,Adversarial_Pressure,Strategic_Polarization_Index,Influence_Network_Strength,Vote_Change_Per_Round,Late_Round_Surge,Time_Between_Updates_min,Sequential_Risk_Score,EVM_Device_ID,Server_Delay_ms,Network_Failure_Count,Power_Outage_Risk,Noise_Float_1,Noise_Float_2,Noise_Category,Correlated_Noise_Score,Fraud_Proxy_Duplicate,Election_Result,Fraud_Label,Risk_Category
563cd886-3d22-4c74-a195-46ad363ba6cf,Punjab,C0176,Kollam,6,2024-05-25T20:37:56.917439+05:53,Vedika Master,SP,Male,60,Post-Graduate,0,0.23,0.1,0.03,4005,0.622,0.6566,0.5486,53251,39849,736,40585,76.22,0.1058,0.1697,1,0.7622,0.305,0.695,0.0181,0.223,0.2274,0.2533,False,0.1729,0.3776,0.2956,0.1276,0.4966,0.1961,Cyber Intrusion,AI Monitoring,1.0,0.6444,0.2821,-0.0125,0.0444,40.2,0.2185,EVM-CP621WZW,,2,0.1992,79.125,65.635,C,0.1823,0.1737,Won,0,Medium
a6c278d6-fcc1-4020-9256-c192a67741a6,Odisha,C0184,Kozhikode,4,2024-05-14T13:04:44.702121+05:53,Mekhala Gokhale,SAD,Male,46,10th Pass,3,6.72,,1.66,29603,0.1335,0.4477,0.0551,235448,124900,10500,135400,57.51,0.1201,0.0287,7,0.5751,0.646,0.354,0.0775,0.1952,0.1333,0.2236,False,0.1713,0.4364,0.3718,0.115,0.2073,0.1271,Cyber Intrusion,AI Monitoring,1.0,0.6491,0.4469,-0.0016,0.0,74.8,0.1537,EVM-FE544IIO,,1,0.1192,74.184,66.96,D,0.2267,0.2212,Lost,0,Medium
eff1854b-59f0-48c8-bea5-6db498b71fc9,Bihar,C0485,Erode,3,2024-05-08T05:59:00.592932+05:53,Champak Raghavan,SP,Male,56,12th Pass,0,12.04,0.08,4.27,5683,0.5623,0.5905,0.438,83230,56884,1658,58542,70.34,0.0591,0.0225,5,0.7034,0.5076,0.4924,0.0283,0.2338,0.1627,0.2173,False,0.2969,0.4488,0.3499,0.1832,0.2045,0.1593,Cyber Intrusion,Multi-layer Encryption,0.9003,0.6014,0.096,0.0187,0.0,161.1,0.1543,EVM-TT320PDS,235.1,4,0.1123,41.231,52.585,D,0.4227,0.2422,Won,1,Medium
b8d3cba6-0a2c-4d4e-aa16-4be0cb9c49a4,Uttar Pradesh,C0077,Bilaspur,2,2024-04-27T13:51:35.778103+05:53,Ethan Bose,JDU,Male,52,Graduate,3,1.25,0.59,0.22,20550,0.5404,0.4958,0.4609,133370,92077,15586,107663,80.73,0.1436,0.4805,10,0.8073,0.5908,0.4092,0.1448,0.3948,0.4007,0.3827,True,0.5822,0.4733,0.5556,0.6741,0.1881,0.2573,Cyber Intrusion,Network Firewall,0.81,0.6058,0.2135,-0.0276,0.0,53.3,0.253,EVM-WV083AKY,302.9,1,0.1708,24.262,28.094,E,0.1691,0.386,Lost,1,Medium
3a4636fe-6421-42cb-840f-75709797168e,West Bengal,C0046,Ozhukarai,5,2024-05-20T01:16:42.045770+05:53,Vansha Iyengar,TMC,Male,37,10th Pass,0,4.58,1.94,0.33,28705,0.302,0.5375,0.3062,197644,112751,7022,119773,60.6,0.0727,0.1549,4,0.606,0.3924,0.6076,0.0586,0.4906,0.5274,0.5195,True,0.6849,0.8972,0.6484,,0.6436,0.1799,Cyber Intrusion,CCTV Deployment,1.0,0.6965,0.2593,0.0211,0.1607,31.0,0.5516,EVM-AR042QZP,486.3,6,0.2349,61.568,37.8,B,0.2318,0.526,Lost,1,High
299ffd2e-f066-4153-8d47-c59159a05182,Jharkhand,C0498,Indore,1,2024-04-19T07:42:43.188456+05:53,Luke Mishra,SAD,Male,36,Graduate,0,1.49,0.15,0.22,21972,0.0779,0.3698,0.0553,180588,86795,12662,99457,55.07,,0.5132,3,0.5507,0.2112,0.7888,0.1273,0.2788,0.2557,0.2923,False,0.2365,0.4754,0.5237,0.2291,0.1692,0.166,Cyber Intrusion,Real-time Audit,0.7782,0.5321,0.1652,-0.0157,0.0,180.2,0.1154,EVM-OU704FUK,162.6,2,0.4109,,40.723,E,0.2978,0.3513,Lost,0,Medium
e461d9b2-738c-434e-8c54-efb62664b698,Karnataka,C0342,Kozhikode,2,2024-04-26T23:31:21.185394+05:53,Divya Saxena,TRS,Male,51,Graduate,0,1.37,0.42,0.37,20256,0.194,0.44,0.373,93911,71050,3706,74756,79.6,0.1473,0.1805,5,0.796,0.1931,0.8069,0.0496,0.1975,0.1326,0.1997,False,0.1327,0.2563,0.2415,0.0539,0.1485,0.1507,Cyber Intrusion,AI Monitoring,0.8368,0.5597,0.0707,0.0074,0.0,68.0,0.055,EVM-YN076EWW,146.2,2,0.2321,46.254,,E,0.0268,0.0706,Lost,0,Medium
97c64703-10a4-4064-8109-69198cf1c4e3,Tamil Nadu,C0482,Siliguri,2,2024-04-27T21:16:12.417222+05:53,Gautam Dewan,BSP,Male,50,Graduate,0,,,0.28,10132,0.7999,0.6989,0.5133,83358,65241,343,65584,78.68,0.1432,0.3662,2,0.7868,0.3993,0.6007,0.0052,0.3204,0.3291,0.3737,True,0.4638,0.2332,0.2778,0.5732,0.105,0.1101,Cyber Intrusion,Network Firewall,0.8862,0.6479,0.1864,-0.0282,0.0,150.1,0.2072,EVM-SW350LHP,,1,0.3812,62.27,26.004,C,0.2339,0.3666,Won,1,Medium
df2f1c90-a341-40cb-b2e2-f3a918aae7e7,West Bengal,C0099,Hapur,5,2024-05-22T00:18:05.850167+05:53,Diya Ravel,BSP,Male,45,Graduate,4,4.77,2.17,1.43,14075,0.7601,0.6356,0.5614,76203,41085,1546,42631,55.95,0.1201,0.0937,3,0.5595,0.7687,0.2313,0.0363,0.3372,0.2692,0.3256,False,0.2898,0.4859,0.3563,0.1639,0.5276,0.176,Cyber Intrusion,AI Monitoring,1.0,0.7,0.3219,-0.0651,0.0019,46.4,0.2473,EVM-YZ364IQV,207.6,2,0.1473,75.139,64.663,D,0.3775,0.4528,Lost,1,Medium
e2bfa10a-c5eb-42e9-ad6d-189eb28a058c,Madhya Pradesh,C0150,Sambalpur,5,2024-05-20T18:16:36.465442+05:53,Tarak Kumer,CPM,Male,42,Graduate,0,2.53,0.9,0.54,106354,0.6853,0.664,0.3754,149242,86727,4504,91231,61.13,0.0896,0.4051,9,0.6113,0.2429,0.7571,0.0494,0.2739,0.2902,0.2667,False,0.2079,0.52,0.4089,0.1626,0.5328,0.152,Cyber Intrusion,Network Firewall,1.0,0.6317,0.102,-0.0538,0.0528,31.4,0.2814,EVM-AX634WZO,313.2,3,0.1515,80.374,47.12,E,0.0,0.288,Lost,0,Medium
3d70c8f7-fb62-4be0-b869-b7fab6a13c7d,Karnataka,C0109,South Dumdum,4,2024-05-14T08:56:53.678912+05:53,Anay Bawa,Independent,Male,40,Post-Graduate,3,4.02,1.69,1.33,469374,0.6143,0.5656,0.6378,122621,73931,6995,80926,66.0,0.0213,0.0085,4,0.66,0.1849,0.8151,0.0864,0.1711,0.1001,0.1178,False,0.1889,0.3021,0.1803,0.0785,0.1156,0.085,Cyber Intrusion,Multi-layer Encryption,0.8851,0.5299,0.2834,-0.008,0.0,29.9,0.0708,EVM-LS930XPJ,,3,0.1108,79.564,76.864,D,0.0,0.0799,Won,0,Medium
c9441f48-5b81-4b8c-89b4-3cea4721496d,Maharashtra,C0411,Dewas,5,2024-05-20T05:12:07.019310+05:53,Amara Dara,DMK,Female,54,Graduate,15,0.37,0.09,0.05,4810,0.7582,0.4514,0.7044,181768,74656,38549,113205,62.28,0.0817,0.2885,4,0.6228,0.5921,0.4079,0.3405,0.3317,0.2977,0.3216,False,,0.4478,0.3762,0.1807,0.5173,0.4518,Cyber Intrusion,Network Firewall,0.9697,0.607,0.2094,-0.0415,0.0209,27.2,0.2441,EVM-GW709BVF,200.0,3,0.1846,28.61,76.58,D,0.1892,0.3272,Won,0,Medium
124930a0-bd4c-4185-91d4-275565255b4c,Tamil Nadu,C0412,Bareilly,2,2024-04-27T05:22:52.481134+05:53,Akshay Rajagopalan,CPM,Male,49,Post-Graduate,2,13.93,7.19,4.05,3195,0.5104,0.5043,0.5099,205199,101412,31520,132932,64.78,0.0417,0.0819,5,0.6478,0.8959,0.1041,0.2371,0.2997,0.2681,0.3548,True,0.3382,0.1922,0.2849,0.5664,0.0798,0.2454,Cyber Intrusion,CCTV Deployment,0.802,0.6225,0.4283,0.0122,0.0,83.5,0.1862,EVM-IX033HAD,187.2,1,0.045,7.807,36.141,A,0.3907,0.1918,Won,0,Medium
23ace816-4cd1-41b9-b7b4-798817e18aab,Tamil Nadu,C0245,Panipat,4,2024-05-13T07:00:34.058750+05:53,Yatin Jayaraman,RJD,Male,49,Graduate,0,3.95,0.65,0.96,103556,0.9093,0.8084,0.3835,76335,50251,4906,55157,72.26,0.0543,0.175,5,0.7226,0.108,0.892,0.089,0.247,0.2957,0.3108,True,0.4691,0.272,0.2272,0.6497,0.1519,0.0892,Cyber Intrusion,Network Firewall,0.8816,0.5935,0.4094,-0.0397,0.0,21.5,0.2358,EVM-LN889PHP,366.1,2,0.598,88.081,69.928,D,0.4522,0.1726,Won,1,Medium
f8c1eed3-ae57-494c-bb30-62ac15102454,Uttar Pradesh,C0499,Bahraich,6,2024-05-25T21:52:36.316495+05:53,Jairaj Sabharwal,SP,Female,51,12th Pass,0,0.59,0.34,0.13,3741,0.7837,0.6277,0.5437,129380,73115,12602,85717,66.25,0.0194,0.357,4,0.6625,0.5943,0.4057,0.147,0.4277,0.3469,0.296,False,0.23,0.4465,0.9148,0.1875,0.5432,0.2054,Cyber Intrusion,Multi-layer Encryption,1.0,0.7766,0.6683,0.0084,0.1773,65.5,0.3437,EVM-XR789HGO,237.9,0,0.1534,58.943,54.463,C,0.06,0.4249,Lost,1,High
07e5008e-c117-4181-a233-a655bcc9f4dc,Assam,C0044,Jabalpur,2,2024-04-26T12:28:09.045911+05:53,Neel Chopra,AAP,Male,54,Graduate,1,1.47,0.2,0.18,2655,,0.5333,0.151,88311,51231,2134,53365,60.43,0.0813,0.1487,2,0.6043,0.2653,0.7347,0.04,0.2564,0.1561,0.2269,False,0.1536,0.2557,0.4145,0.1366,0.0983,0.1379,Cyber Intrusion,Multi-layer Encryption,0.8094,0.5446,0.2955,0.0122,0.0,148.0,0.0865,EVM-DR441CKC,206.9,2,0.0437,76.72,40.233,D,0.0,0.302,Lost,1,Medium
c9cd57bf-ef8b-4bc6-b9ac-a408dd334131,Uttar Pradesh,C0516,Phagwara,3,2024-05-08T07:57:29.237107+05:53,Brijesh Gade,YSRCP,Male,46,12th Pass,2,,2.34,2.81,53106,0.5414,0.6104,0.1648,49105,31470,5506,36976,75.3,0.1039,0.0597,1,0.753,0.3689,0.6311,0.1489,0.471,0.3624,0.4621,True,,0.4371,0.4887,0.6752,0.1862,0.2384,Cyber Intrusion,Media Fact-Check,0.8468,0.6436,0.3884,0.0208,0.0,66.5,0.2494,EVM-PQ047YAM,342.7,0,0.1662,,36.428,B,0.3957,0.3889,Won,0,Medium
27686bf9-19d9-4f6f-8b62-392217e7257d,Uttar Pradesh,C0486,Malda,5,2024-05-20T00:47:05.498160+05:53,Wridesh Saxena,CPM,Female,63,Below 10th,1,0.83,0.14,0.18,30961,0.5752,0.618,0.2403,347332,238443,21622,260065,74.88,0.0841,0.2066,2,0.7488,0.3331,0.6669,0.0831,0.2881,0.2644,0.2589,False,0.2643,0.3945,0.4438,0.1852,0.4993,0.2057,Cyber Intrusion,Voter Education Drive,1.0,0.7273,,-0.0352,0.036,22.9,0.2395,EVM-ZY442PSH,473.3,3,0.2769,45.89,49.404,C,0.5131,0.3214,Won,1,Medium
529f981c-78a2-41ec-8cf5-2ce9a2fd52a1,Bihar,C0418,Bokaro,1,2024-04-20T03:02:05.971386+05:53,Pranav Choudhry,NCP,Female,50,Graduate,0,3.17,0.29,0.16,1174,0.2276,0.4395,0.4636,79581,60673,6391,67064,84.27,,0.2218,13,0.8427,0.4267,0.5733,0.0953,0.4392,0.393,0.4472,True,0.6086,0.6796,0.6438,0.7278,0.2143,0.1512,Cyber Intrusion,AI Monitoring,0.7965,0.5619,0.6226,,0.0,64.8,0.2041,EVM-RI188PGI,361.4,4,0.1325,78.203,,E,0.6043,0.4439,Won,0,Medium
f99f5016-533e-4d89-8dd2-95438205e07c,West Bengal,C0355,Avadi,1,2024-04-20T10:33:39.016173+05:53,Falan Sastry,CPM,Male,55,12th Pass,0,0.73,0.51,0.13,102858,0.4897,0.6814,0.4724,184633,71612,22316,93928,50.87,0.1959,0.271,9,0.5087,0.4642,0.5358,0.2376,0.4406,0.3982,0.4843,True,0.5713,0.3771,0.4066,0.6615,0.2078,0.3815,Cyber Intrusion,AI Monitoring,0.8002,0.5654,0.1247,-0.0107,0.0,73.5,0.2174,EVM-RB651FVN,278.9,2,0.3716,3.374,56.783,B,0.3607,0.4149,Won,1,Medium
f95a0ec1-7c5b-471f-b3dd-add88d06ff20,Uttar Pradesh,C0436,Mahbubnagar,1,2024-04-19T10:44:40.952544+05:53,Garima Nanda,CPM,Female,71,Doctorate,0,4.44,1.14,0.92,11630,0.3849,0.6011,0.4078,84254,68466,539,69005,81.9,0.2137,0.1406,8,0.819,0.3461,0.6539,0.0078,0.5139,0.1942,0.2368,False,0.2454,0.3074,0.5031,0.1479,0.1639,0.2176,Cyber Intrusion,Voter Education Drive,0.7577,0.5361,0.3222,0.0121,0.0,160.1,0.0837,EVM-SV783BMK,972.5,0,0.1614,64.183,48.8,B,0.4387,0.3797,Lost,1,Medium
b06ac0ed-633c-48f9-94db-6b4082a28959,Gujarat,C0135,Ratlam,1,2024-04-19T08:11:48.332212+05:53,Quincy Tripathi,Independent,Female,39,Graduate,3,6.31,1.44,0.88,182323,0.4443,0.5025,0.4534,167430,69381,13865,83246,49.72,0.1858,0.1903,5,0.4972,0.6312,0.3688,0.1666,0.2072,0.1666,0.205,False,0.1524,0.3808,0.271,0.1382,0.1752,0.1968,Cyber Intrusion,Multi-layer Encryption,0.88,0.5533,0.2788,0.0108,0.0,210.7,0.0969,EVM-LP242ETO,284.6,2,0.2408,39.527,,B,0.4313,0.2411,Lost,0,Medium
757a45f4-076c-45c7-9e51-e47e90830149,Telangana,C0003,Karimnagar,3,2024-05-08T04:17:02.805337+05:53,Aarna Nigam,SP,Male,53,Post-Graduate,0,1.63,0.92,0.59,4323,0.6363,0.54,0.6511,117313,75395,11948,87343,74.45,0.108,0.4047,8,0.7445,0.2767,0.7233,0.1368,0.1918,0.2238,0.2901,False,0.317,0.5,0.3441,0.2227,0.2106,0.154,Cyber Intrusion,Multi-layer Encryption,0.9218,0.6106,0.1925,-0.0312,0.0,39.4,0.1454,EVM-YN212CIC,214.8,5,0.3439,68.779,33.289,E,0.2454,0.1911,Lost,1,Medium
2e25e64d-cc26-4aad-a247-6730d570d840,Tamil Nadu,C0323,Guwahati,5,2024-05-21T20:40:25.988551+05:53,Chandresh Solanki,BJP,Other,54,Graduate,0,4.06,1.15,0.58,33993,0.4875,0.5239,0.4073,57610,37881,1079,38960,67.63,0.024,0.5242,1,0.6763,0.1479,0.8521,0.0277,0.3535,0.4416,0.3352,True,0.4423,0.3238,0.4785,0.5805,0.4712,0.0724,Cyber Intrusion,,0.9577,0.633,0.1734,,0.5694,86.1,0.5057,EVM-WU283PUD,,5,0.0803,89.299,53.803,B,0.3845,0.3442,Lost,1,Medium
f99e2d8a-51fd-44ff-81fe-e995414e0fb8,Maharashtra,C0345,Chittoor,1,2024-04-19T14:03:51.429017+05:53,Oscar Nagi,INC,Male,56,12th Pass,5,3.35,,1.23,106271,0.6581,0.5632,0.2243,208788,90097,19784,109881,52.63,0.1655,0.1134,8,0.5263,0.204,0.796,0.1801,0.2165,0.1423,0.1824,False,0.1194,0.2864,0.2345,0.1,0.1539,0.2186,Cyber Intrusion,Network Firewall,0.6999,0.4934,0.4394,-0.0252,0.0,42.4,0.0826,EVM-PK969QSO,100.7,2,0.045,40.841,47.842,D,0.0,0.0777,Won,0,Low
864fd27e-6216-46de-859e-eefd74dea93d,Uttar Pradesh,C0097,Ranchi,5,2024-05-20T10:17:01.473074+05:53,Gunbir Nair,Independent,Male,38,Graduate,0,7.92,4.37,2.96,2704,0.6171,0.6999,0.7755,189741,129298,897,130195,68.62,0.0133,0.0356,10,0.6862,0.1666,0.8334,0.0069,0.4663,0.4129,0.4328,True,0.5897,0.4265,0.3842,0.6693,0.4933,0.1721,Cyber Intrusion,Network Firewall,1.0,0.6758,0.2593,-0.0085,0.2154,19.7,0.4042,EVM-IM687QZZ,208.1,2,0.118,16.4,32.781,B,0.5983,0.4191,Won,0,Medium
65cb1149-a5c3-4873-bcc7-e85286462d0b,Odisha,C0450,Kolhapur,1,2024-04-20T05:36:47.036782+05:53,Janaki Bhatt,NCP,Female,46,Graduate,2,0.24,0.04,0.03,3891,0.3931,0.436,0.2225,352880,220352,5917,226269,64.12,0.0851,0.031,6,0.6412,0.4288,0.5712,0.0262,0.211,0.1346,0.2527,False,0.1988,0.3217,0.3409,0.16,0.121,0.1241,Cyber Intrusion,AI Monitoring,0.6676,0.5061,0.1681,-0.0662,0.0,5.0,0.0804,EVM-ZV380RCZ,185.8,2,0.1209,33.685,42.651,D,0.3888,0.1841,Lost,0,Low
d0a4f4ec-bcc9-4318-bad5-5e52bcca40d3,Madhya Pradesh,C0519,Ranchi,4,2024-05-14T14:49:37.836278+05:53,Anjali Jaggi,NCP,Male,51,Graduate,0,2.85,1.48,,5744,0.1604,0.5372,0.4647,40000,22819,1396,24215,60.54,0.0799,0.1834,9,0.6054,0.2684,0.7316,0.0577,0.4059,0.3773,0.5098,True,0.6203,0.7322,0.3572,0.6882,0.2535,0.1647,Cyber Intrusion,Media Fact-Check,0.9998,0.662,0.201,0.0171,0.0,93.3,0.2767,EVM-CP620JVW,459.0,5,0.3948,40.094,48.718,B,0.1968,0.4583,Won,1,Medium
c772662d-e4d4-4ef7-8da3-48678516f507,Maharashtra,C0534,Sangli-Miraj & Kupwad,4,2024-05-13T05:08:55.777374+05:53,Suhani Gupta,SP,Female,54,Graduate,5,0.24,0.07,0.05,8754,0.5472,0.4507,0.4268,40000,22133,535,22668,56.67,0.1175,0.2892,3,0.5667,0.4394,0.5606,0.0236,0.1218,0.1276,0.1508,False,0.2988,0.2054,0.4095,,0.131,0.1173,Cyber Intrusion,Network Firewall,0.927,0.5942,0.199,,0.0,85.7,0.1024,EVM-HQ629ZCU,286.8,1,0.1347,37.51,,A,0.0395,0.0962,Won,0,Low
0a06efaf-5ac2-4a3c-b4e9-2244dedf660a,Uttar Pradesh,C0429,Cuttack,1,2024-04-20T19:11:09.565473+05:53,Kavya Swamy,JDU,Male,57,10th Pass,0,5.83,3.27,1.04,12398,0.2469,0.6033,0.1652,228234,174381,3912,178293,78.12,0.1734,0.2491,2,0.7812,0.4857,0.5143,0.0219,0.3111,0.2298,0.2698,False,0.3917,0.473,0.5204,0.2009,0.1976,0.2312,Cyber Intrusion,AI Monitoring,0.7571,0.5217,0.3593,0.0123,0.0,26.7,0.1213,EVM-SB729CLJ,479.7,2,0.3972,72.965,22.497,C,0.2368,0.192,Lost,0,Medium
92b9f0eb-0f0b-42e5-b195-f7b730568508,Andhra Pradesh,C0293,Asansol,4,2024-05-14T11:14:45.880856+05:53,Yagnesh Krishnan,SP,Female,67,10th Pass,4,2.84,0.92,1.08,2124,0.5121,0.4605,0.4391,125132,82053,11772,93825,74.98,0.1019,0.1421,5,0.7498,0.2265,0.7735,0.1255,0.1379,0.1185,0.1436,False,0.2046,0.3282,0.2669,0.0874,0.1569,0.1413,Cyber Intrusion,Multi-layer Encryption,0.9881,0.5628,0.1584,0.0207,0.0,,0.0861,EVM-CA539URG,174.4,2,0.261,7.817,59.247,B,0.3897,0.0448,Lost,0,Low
055e83b0-880f-4cde-891e-4753a39b8dc7,Gujarat,C0136,Srikakulam,3,2024-05-08T03:05:54.078540+05:53,Suhani Thakkar,INC,Male,39,10th Pass,2,6.61,0.73,0.8,74953,0.1221,0.402,0.1959,197019,82501,6195,88696,45.02,0.2664,0.4615,4,0.4502,0.6738,0.3262,0.0699,0.1689,0.2144,0.2285,False,0.2221,0.5104,0.364,0.1498,0.2218,0.1288,Cyber Intrusion,Network Firewall,0.8677,0.5298,0.407,-0.0354,0.0,72.7,0.1621,EVM-YP832HQC,407.4,3,0.5727,36.995,41.107,B,0.9506,0.1118,Won,0,Low
8db44343-8e04-41d6-a376-a20f1b2e9cfa,Odisha,C0241,Chandrapur,2,2024-04-26T19:27:33.458089+05:53,Vivaan Bhardwaj,RJD,Male,61,Graduate,1,0.12,0.04,0.01,35468,0.7439,0.678,0.3558,173571,111500,5461,116961,67.39,0.0046,0.025,5,0.6739,0.4616,0.5384,0.0467,0.1997,0.1258,0.1723,False,0.1447,0.2883,0.2729,0.1352,0.1339,0.0874,Cyber Intrusion,Multi-layer Encryption,0.8525,0.6064,0.1959,-0.0074,0.0,5.0,0.0572,EVM-DL672YUW,223.5,4,0.0721,39.869,42.85,C,0.0992,0.2188,Won,0,Low
c079ef72-25fd-44e4-9ad5-152a238a7faa,West Bengal,C0338,Surendranagar Dudhrej,2,2024-04-26T22:31:43.315976+05:53,Libni Narayan,CPM,Male,57,Graduate,0,1.0,0.2,0.12,3482,0.7006,0.5891,0.4805,103640,61533,1673,63206,60.99,0.0822,0.315,13,0.6099,0.3713,0.6287,0.0265,0.3273,0.2283,0.2183,False,0.2206,0.3144,0.694,0.0898,0.2231,0.1505,Cyber Intrusion,Voter Education Drive,0.8272,0.6036,0.2902,0.039,0.0,91.2,0.1373,EVM-TH308TLV,245.2,2,0.2039,41.855,69.466,A,0.2414,0.3025,Won,0,Medium
7432eb0b-e521-4427-93af-60e886f3bc30,Rajasthan,C0218,Kharagpur,4,2024-05-14T10:42:30.595722+05:53,Azad Uppal,AAP,Male,41,Graduate,3,3.35,0.53,0.46,4118,0.3154,0.4398,0.3337,81491,62600,9805,72405,88.85,0.2581,0.1837,0,0.8885,0.2692,0.7308,0.1354,0.2596,0.1699,0.1695,False,0.1981,0.1924,0.3946,0.1024,0.1378,0.2233,Cyber Intrusion,CCTV Deployment,0.842,0.6326,0.4113,0.0253,0.0,47.7,0.1538,EVM-LR120YXC,332.6,1,0.3004,40.722,33.683,E,0.2698,0.196,Won,0,Low
1246dad7-df79-4cb1-af1a-a5e9cc0e46d9,Uttar Pradesh,C0004,Malda,4,2024-05-14T15:56:19.940705+05:53,Abhimanyu Mahajan,TRS,Male,45,Graduate,0,0.32,,0.1,19090,0.1726,0.3945,0.4907,115275,83941,4019,87960,76.31,0.0964,0.0717,6,0.7631,0.2245,0.7755,0.0457,0.2639,0.1894,0.2924,False,0.3631,0.5521,0.415,0.2345,0.1955,0.1889,Cyber Intrusion,Voter Education Drive,0.9526,0.6466,0.3995,-0.0514,0.0,63.8,0.1213,EVM-NN781DGX,328.4,2,0.2157,6.565,56.343,B,0.6722,0.2734,Won,1,Medium
c14000e6-8ff7-4b3e-adca-92e67a820720,Haryana,C0083,Aizawl,3,2024-05-07T17:01:54.809912+05:53,Ekbal Baria,CPM,Male,66,Graduate,1,6.58,1.27,0.95,4497,0.4512,0.5123,0.2642,42538,30454,1650,32104,75.47,0.0869,0.1195,3,0.7547,0.6602,0.3398,0.0514,0.1764,0.128,0.2074,False,0.2355,0.239,0.2812,0.1323,0.1152,0.165,Cyber Intrusion,Biometric Auth,0.859,0.5383,0.0931,0.0037,0.0,39.6,0.0627,EVM-VX980GUV,166.1,3,0.0542,74.131,31.529,A,0.1209,0.2735,Lost,0,Medium
e315a56c-ce2e-4e2d-83a6-3777300e36af,Uttar Pradesh,C0459,Saharanpur,3,2024-05-07T10:51:59.625470+05:53,Januja Nadkarni,DMK,Male,60,10th Pass,2,0.56,0.14,0.06,2153,0.5612,0.5241,0.6012,85453,54743,4618,59361,69.47,0.0305,0.4138,8,0.6947,0.2055,0.7945,0.0778,0.4634,0.4686,0.5408,True,0.6945,0.8752,0.8026,0.7848,0.2733,0.162,Cyber Intrusion,AI Monitoring,0.9393,0.6423,0.2541,0.0331,0.0,40.6,0.3261,EVM-RB124NTM,468.7,5,0.3281,19.921,84.612,A,0.2246,0.4099,Lost,1,High
24e25de3-3539-41cb-97c8-9bff0ec8d31a,Uttar Pradesh,C0371,Madurai,7,2024-06-01T18:49:13.149926+05:53,Yashawini Vyas,BSP,Male,64,Graduate,0,0.94,0.2,0.16,2797,0.7881,0.707,0.4869,143619,98415,6268,104683,72.89,0.0632,0.1838,5,0.7289,0.327,0.673,0.0599,0.4798,0.4041,0.4425,False,0.3924,0.957,0.5124,0.3441,0.6801,0.186,Cyber Intrusion,Network Firewall,1.0,0.6917,0.6812,0.0411,0.1016,31.1,0.4448,EVM-DB233FIE,,8,0.6823,97.841,48.505,C,0.7218,0.4906,Lost,1,High
ba973663-2bb1-472c-b90f-a4cb54f13af8,Madhya Pradesh,C0025,Khammam,6,2024-05-26T17:43:12.536948+05:53,Chandani Wali,DMK,Male,72,Post-Graduate,0,2.44,1.05,0.55,5422,0.729,0.6768,0.513,116424,52485,7931,60416,51.89,0.1688,0.0247,2,0.5189,0.5172,0.4828,0.1313,0.3537,0.4064,0.3857,True,0.5221,0.4242,0.2998,0.6833,0.5216,0.1963,Cyber Intrusion,AI Monitoring,1.0,0.7003,0.3649,-0.0231,0.1326,167.7,0.3918,EVM-JE383UJK,368.9,2,0.105,51.091,64.031,B,0.3165,0.2026,Lost,0,Medium
741bee3c-f48b-4185-9b09-fd154aa852ff,Maharashtra,C0087,Kochi,2,2024-04-27T01:58:15.014514+05:53,Omaja Krishnamurthy,TMC,Male,58,Graduate,4,0.75,0.44,0.05,8432,0.2252,0.3952,0.407,84893,46243,4604,50847,59.9,0.1061,0.068,5,0.599,0.5929,0.4071,0.0906,0.3866,0.3086,0.3651,True,0.4697,0.3232,0.2663,0.6123,0.1365,0.1191,Cyber Intrusion,Network Firewall,0.7563,0.5298,0.496,-0.0277,0.0,46.7,0.2185,EVM-QP795DVZ,275.1,2,0.6088,90.92,47.884,B,0.8717,0.4977,Lost,0,Medium
3cb23a7b-80e3-4114-bc73-87aca9cb7957,Madhya Pradesh,C0396,Ahmednagar,1,2024-04-19T23:33:43.683763+05:53,Aryan More,RJD,Male,54,Graduate,0,8.96,2.39,3.23,46823,0.6679,0.5645,0.3235,149117,81631,4219,85850,57.57,0.1019,0.2076,11,0.5757,0.4362,0.5638,0.0491,0.2326,0.1643,0.2254,False,0.1745,0.3285,0.3643,0.1124,0.1368,0.1767,Cyber Intrusion,AI Monitoring,0.8029,0.5351,0.4811,0.0203,0.0,61.7,0.0733,EVM-RI319RMA,178.7,1,0.0951,50.865,33.301,D,0.6689,0.2456,Lost,0,Low
